,Unnamed: 0,CNES,UF,IBGE,NOME,LOGRADOURO,BAIRRO,LATITUDE,LONGITUDE
1368,4078,2060582,35,354630,POSTO DE ATENDIMENTO AMBULATORIAL M P V PEDRA SCPALMEIRAS,RUA JOSE LUCATELLI,CH ETORE MARQUEZELLI,-21.82605,-47.23784
1369,4079,2060620,35,350610,E S F DR RICARDO DIAS DE TOLEDO,RUA GUANABARA,JARDIM SANDERSON,-20.94384,-48.4998
1370,4081,2060744,35,351650,UBS III DE GABRIEL MONTEIRO,RUA FUNDADORES,CENTRO,-21.53163,-50.55526
1371,4082,2060795,35,353870,UNIDADE BASICA DE SAUDE CAXAMBU PIRACICABA,RUA ENGENHEIRO AGRONOMO ROMANO COURY,CAXAMBU,-22.725,-47.649
1372,4083,2060809,35,353870,UNIDADE BASICA DE SAUDE PARQUE PIRACICABA,RUA PALMITAL,PARQUE PIRACICABA,-22.725,-47.649
1373,4084,2060825,35,354390,UBS DR SILVIO ARNALDO PIVA,AV JOSE FELICIO CASTELLANO,VILA CRISTINA,-22.38223,-47.54895
1374,4085,2060922,35,351980,ESF DE ICEM,RUA MILITAO BATISTA DO CARMO,IRMAOS TERRUGGI,-20.33485,-49.19755
1375,4086,2061007,35,354060,PSF DR WALTER CASTELUCCI PORTO FELIZ,RUA JOSE TEODORO ALMEIDA,JAD VANTE,-23.18666,-47.5333
1376,4087,2061015,35,352840,III UNIDADE DE SAUDE DA FAMILIA DONA CATARINA MAIRINQUE,ESTRADA MUNICIPAL,DONA CATARINA,-23.546,-47.183
1377,4088,2061031,35,355220,CENTRO DE SAUDE MARIA EUGENIA SOROCABA,RUA MARIO ROMANO,JARDIM MARIA EUGENIA,-23.45567,-47.49046
1378,4089,2061082,35,351880,UBS JOVAIA,AVENIDA BRIGADEIRO FARIA LIMA,JD COCAIA,-23.44326,-46.52131
1379,4090,2061090,35,351880,UBS JARDIM VILA GALVAO,RUA MARTIM AFONSO,JARDIM VILA GALVAO,-23.46299,-46.53298
1380,4091,2061112,35,353180,AMBULATORIO DE SAUDE MENTAL MONTE MOR,R SALOMAO HADDAD BARUQUE,CENTRO,,
1381,4092,2061120,35,350600,UNIDADE BASICA DE SAUDE CARDIA,RUA PAES LEME,VILA FLORES,-22.31929,-49.06535
1382,4093,2061147,35,354340,USF ERNESTO CHE GUEVARA CASA GRANDE,RUA PAULO GERARDI,JD MARIA CASAGRANDE,-21.178,-47.81
1383,4094,2061201,35,355410,NUCLEO DO PROG DE SAUDE DA FAMILIA VILA SAO JOSE,LARGO DA INCONFIDENCIA,VILA SAO JOSE,-23.015,-45.53921
1384,4095,2061228,35,355410,NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA VILA MARLI,RUA ISMENIA MATTOS RIBAS,VILA MARLI,-23.026,-45.555
1385,4096,2061260,35,353880,ESF TREZE DE MAIO ANGELINA GAUDENSI SILVA PIRAJU,TREZE DE MAIO,VILA FERREIRA,-23.194,-49.384
1386,4097,2061279,35,355280,UBS JARDIM DAS MARGARIDAS,RUA PAULO AUGUSTO DE ANDRADE,JAD DAS MARGARIDAS,-23.602,-46.753
1387,4098,2061333,35,350650,UBS 06 ANGELO MASTELARO TIJUCA BIRIGUI,RUA JOAO DE SOUZA SUZANO,TIJUCA,-21.2649,-50.33078
1388,4099,2061368,35,351900,CS HERCULANDIA,AV SAO PAULO,CENTRO,-22.004,-50.385
1389,4100,2061392,35,355020,USF ABAITINGA SAO MIGUEL ARCANJO,RUA LAURINDO GOMES FERREIRA,ABAITINGA,-23.878,-47.997
1390,4101,2061414,35,355020,PAS CAPELA SAO ROQUE SAO MIGUEL ARCANJO,BAIRRO SAO ROQUE,CAPELA S ROQUE,,
1391,4102,2061430,35,355210,CS II PROFESSOR FELICIO VITA JR DE SOCORRO,RUA DR HALLIN FERES,CENTRO,-22.591,-46.529
1392,4103,2061457,35,351000,ESF ORESTES MANZINI,RUA MAL DEODORO,NOVA ALEXANDRIA,-22.746,-50.387
1393,4104,2061473,35,350550,UNIDADE BASICA DE SAUDE DR PAULO PRATA,RUA C 20,CRISTIANO CARVALHO,-20.5768,-48.56428
1394,4105,2061538,35,352900,USF ALTANEIRA,R RIACHUELO,ALTANEIRA,-22.214,-49.946
1395,4106,2061589,35,351620,UBS BRASILANDIA FRANCA SP,RUA PORTO VELHO,BRASILANDIA,-20.53168,-47.36564
1396,4107,2061597,35,351620,UBS SANTA TERESINHA FRANCA SP,RUA FREI AGOSTINHO DA PIEDADE,SANTA TERESINHA,-20.49936,-47.40175
1397,4108,2061600,35,351620,UBS ANGELA ROSA FRANCA SP,RUA ANGELA ROSA SCARABUCCI,JD ANGELA ROSA,-20.54553,-47.3761
1398,4109,2061619,35,351620,UBS PLANALTO FRANCA SP,RUA OFELIA SOARES RUSSO,JAD PLANALTO,-20.51704,-47.38649
1399,4110,2061708,35,351220,POSTO ASSIST MED TUJUGUABA DURVAL GUIDINI CONCHAL SP,RUA STO ANTONIO,TUJUGUABA,-22.37861,-47.16506
1400,4111,2061805,35,351550,UBS JOAO GARCIA PELAYO BRASITANIA FERNANDOPOLIS,RUA DAS AMERICAS,DISTRITO BRASITANIA,-20.1382,-50.32081
1401,4112,2061821,35,354530,PSF CAMPO LARGO,PEDRO PIRES DE MELLO,CAMPO LARGO,-23.649,-47.573
1402,4113,2061856,35,352390,UBS 06 PADRE BENTO ITU,RUA MONSENHOR EZEQUIAS GALVAO,JARDIM PADRE BENTO,-23.25269,-47.31586
1403,4114,2061864,35,355350,UNIDADE BASICA DE SAUDE VEREADOR JORGE ANTONIO VIEIRA,RUA JOSE DE MOURA GLASSER,DISTRITO DO RIO TURV,-23.575,-47.3025
1404,4115,2061872,35,352840,I POSTO MUNICIPAL DE SAUDE TRES LAGOINHAS MAIRINQUE,AVENIDA BRASIL JAPAO,TRES LAGOINHAS,-23.546,-47.183
1405,4117,2061902,35,351020,UNIDADE PSF ANA BENTA CAPAO BONITO,BAIRRO ANA BENTA,ANA BENTA,-24.006,-48.349
1406,4118,2061929,35,350290,PAS DO JUNDIAQUARA ARACOIABA DA SERRA,PRC RAMOS DE MOURA,JUNDIAQUARA,-23.505,-47.614
1407,4119,2061953,35,351970,POSTO DE SAUDE RIO BONITO,ZONA RURAL,RIO BONITO,-23.656,-47.223
1408,4120,2062062,35,351880,UBS VILA GALVAO,AVENIDA DONA EUGENIA MACHADO DA SILVA,VILA GALVAO,-23.46309,-46.53294
1409,4121,2062070,35,351880,UBS SOIMCO,RUA BARAO DE MELGACO,CIDADE SOIMCO,-23.44296,-46.4591
1410,4122,2062089,35,351880,UBS TABOAO,RUA MARIA ELISA,JARDIM TAMASSIA,-23.46305,-46.53304
1411,4123,2062097,35,351880,UBS JARDIM PALMIRA,RUA JAIME DOS SANTOS AUGUSTO FILHO,JARDIM PALMIRA,-23.43547,-46.56167
1412,4124,2062100,35,351880,UBS MARCOS FREIRE,RUA DO POENTE,CONJ MARCOS FREIRE,-23.46163,-46.40507
1413,4125,2062119,35,351880,UBS PIMENTAS,RUA JABOATAO,PIMENTAS,-23.46679,-46.42007
1414,4126,2062143,35,350600,UNIDADE BASICA DE SAUDE JARDIM EUROPA,RUA HERMES CAMARGO BATISTA,PARQUE JARDIM EUROPA,-22.3557,-49.05793
1415,4128,2062178,35,350600,UNIDADE BASICA DE SAUDE BEIJA FLOR,RUA JULIETA GUEDES MENDONCA,NUCLEO RESIDENCIAL B,-22.3048,-49.05047
1416,4129,2062232,35,354340,UBS PROF ZEFERINO VAZ QUINTINO I,RUA CESAR MONTAGNANA,QUINTINO FACCI I,,
1417,4130,2062259,35,354340,UBS DR JOSE CARLOS SAY JARDIM MARIA DAS GRACAS,RUA CRUZ E SOUZA,JD MARIA DAS GRACAS,-21.178,-47.81
1418,4131,2062372,35,355600,ESF DE URUPES,NILO PECANHA,BOA VISTA,-21.202,-49.29
1419,4132,2062410,35,354995,USF BAIRRO DO DESPEZIO,RUA ANTONIO DESPEZIO,DESPEZIO,-23.853,-46.943
1420,4133,2062453,35,352230,PAS TURVO DOS RODRIGUES,BAIRRO TURVO DOS RODRIGUES,TURVO DOS RODRIGUES,,
1421,4134,2062488,35,354070,USF DARCY RIPA,AVENIDA JEANS GABRIEL VILLIM,VILA SIBYLLA,-21.85582,-47.46379
1422,4135,2062550,35,350650,UBS 01 MARIA AUGUSTA PASSARELI CIDADE JARDIM BIRIGUI,AV CIDADE JARDIM,CIDADE JARDIM,-21.28721,-50.32219
1423,4137,2062658,35,355030,UBS J MAIA,RUA MARFIM VEGETAL,JARDIM MAIA,-23.49176,-46.41596
1424,4138,2062690,35,352230,USF GASPAR JOAO FERRAZ MORRO DO ALTO,RUA JOAO AYRES DA ROCHA,MORRO DO ALTO,-23.48112,-47.95605
1425,4139,2062704,35,353180,USF ANTONIO JOSE PONTIN JD ALVORADA,RUA ARTHUR BORCATO,JD ALVORADA,-22.92951,-47.25831
1426,4140,2062712,35,353710,USF DONA MARIA HERREIRA LOPES PEDREIRA,RUA GUERINO PERON,SANTA CLARA,-22.74773,-46.91814
1427,4141,2062747,35,354580,UNIDADE BASICA DE SAUDE DR PAULO PEREIRA FONSECA,RUA CORONEL HELIO CALDAS,CHACARAS CRUZEIRO DO,-22.7382,-47.48452
1428,4142,2062801,35,354140,UBS II AMELIOPOLIS,PCA DA BANDEIRA,AMELIOPOLIS,,
1429,4143,2062828,35,354140,ESF VILA NOVA PRUDENTE DR ANTONIO FAUCZ,RUA MANOEL DIAS PIMENTEL JUNIOR,VILA NOVA PRUDENTE,-22.15442,-51.38628
1430,4144,2062836,35,354140,UBS II JARDIM SANTANA MATHEUS SERIBELLI,RUA ALBERTO ARTONI,JARDIM SANTANA,-22.14696,-51.38672
1431,4145,2062895,35,354323,UBS II DO RIBEIRAO DOS INDIOS,RUA JOAO DEFENDE,CENTRO,-21.837,-51.604
1432,4146,2062984,35,353650,CENTRO ODONTOLOGICO JAD MONTE ALEGRE,AVN OSWALDO PIVA,JAD MONTE ALEGRE III,-22.77676,-47.16562
1433,4147,2063026,35,355220,CENTRO DE SAUDE VILA ANGELICA SOROCABA,RUA MAJOR SILVA VILELA,VILA ANGELICA,-23.48315,-47.48204
1434,4148,2063050,35,352840,IX POSTO MUNICIPAL DE SAUDE NOVA MAIRINQUE MAIRINQUE,RUA GETULIO DORNELES VARGAS,NOVA MAIRINQUE,-23.53489,-47.19374
1435,4149,2063123,35,354890,USF ANTENOR GARCIA,AV TETRACAMPEONATO,CIDADE ARACY,-22.018,-47.891
1436,4150,2063212,35,355500,UNIDADE BASICA DE SAUDE DR WALTER PIMENTEL,AV TAPUIAS,CENTRO,-21.93504,-50.51027
1437,4151,2063220,35,355500,USF DE TUPA DISTRITOS,AVENIDA ARISTIDES DINAMARCO,PARNASO,-21.94381,-50.44126
1438,4152,2063247,35,350320,CMSC SANTA ANGELINA DR RAPHAEL SORBO,AVN PRF HABIB KHODOR,SANTA ANGELINA,-21.77149,-48.18782
1439,4153,2063271,35,350320,SERVICO ESPECIAL DE SAUDE DE ARARAQUARA SESA ARARAQUARA,RUA ITALIA,CENTRO,-21.7873,-48.56456
1440,4154,2063352,35,353180,USF CELESTINO LEITE GUEDES CENTRO,RUA JOSE TONIN,JARDIM N S FATIMA,-22.947,-47.316
1441,4155,2063360,35,353180,USF HERCULANO GINEFRA JD SAN REMO,RUA RUBENS B MINGUZZI,JAD SANREMO,-22.947,-47.316
1442,4156,2063379,35,353710,USF DR LUIS GUILHERME ROCHA PEDREIRA,RUA ANTONIO SERRA,ESTANCIA SANTA RITA,-22.74296,-46.89233
1443,4157,2063387,35,353710,USF SAO RAFAEL ARCANJO PEDREIRA,RUA MARIA BORDIGNHON,MARAJOARA,-22.71676,-46.89409
1444,4158,2063409,35,350750,UBS RUBIAO JUNIOR BOTUCATU,RUA VICENTE PIMENTEL,DISTRITO DE RUBIAO J,,
1445,4159,2063425,35,350160,PM 05 VILA DAINESE,RUA VICENTE DE CARVALHO,VILA DAINESE,,
1446,4160,2063468,35,355670,CENTRO DE SAUDE JOAO XXIII,RUA ARTUR BIANCALANA,JOAO XXIII,-23.03,-46.975
1447,4161,2063492,35,350410,USF CARMELINA SILVEIRA CINTRA ATIBAIA,ESTRADA DA BOA VISTA,BOA VISTA,-23.117,-46.55
1448,4162,2063557,35,355210,ESF ORATORIO POSTINHO DO ORATORIO DE SOCORRO,ESTRADA MUNICIPAL DO ORATORIO,ORATORIO,-22.591,-46.529
1449,4163,2063670,35,355030,UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA,R FRANCISCO FRANCO MACHADO,VILA SABRINA,-23.49219,-46.57314
1450,4164,2063689,35,351518,UBS DR VALTER FAUSTINO PEREIRA V PALMEIRAS E S PINHAL SP,RUA SEIS DE MARCO,VILA PALMEIRAS,-22.191,-46.741
1451,4165,2063735,35,351050,UBS JARAGUAZINHO CARAGUATATUBA,RUA BENEDITO SILVERIO SANTANA,JARAGUAZINHO,-23.61377,-45.43579
1452,4166,2063743,35,352640,UNDADE BASICA DE SAUDE MARISTELA,RUA ADOLFINO ALVES,DIST MARISTELA,-23.04029,-47.88998
1453,4167,2063751,35,350930,UNIDADE BASICA DA FAMILIA DE MONTE VERDE E PISCINA,RUA MANOEL MENDES,DISTRITO MONTE VERDE,-20.84364,-48.7912
1454,4168,2063778,35,355280,UBS JARDIM SUINA,RUA ALBANO LEITE DA FONSECA,JARDIM SUINA,-23.602,-46.753
1455,4169,2063824,35,351820,UBS DR NORMAN STORTO,RUA MAESTRO PEDRO SALA,CENTRO,-21.24859,-50.64314
1456,4170,2063832,35,350650,UBS 07 ORIVALDO MARTINS RAMIRES BIBE SAO VICENTE BIRIGUI,RUA LUCAS PETRILLI,NOVO PARQUE SAO VICE,-21.289,-50.34
1457,4171,2063867,35,354000,USF ODAIR APARECIDO ROQUE BOTTER,RUA MANOEL FERNANDES,OLMIRA P DE CARVALHO,-22.10077,-50.19185
1458,4172,2063972,35,355020,USF SANTA CRUZ SAO MIGUEL ARCANJO,EUCLIDES ALMEIDA BUENO,STA CRUZ DOS MATTOS,-23.878,-47.997
1459,4173,2063980,35,355020,PAS BAIRRO JUSTINADA SAO MIGUEL ARCANJO,ZONA RURAL,JUSTINADA,,
1460,4174,2063999,35,353282,POSTO DE SAUDE DA FAMILIA JOAO RODRIGUES DE PROENCA,RUA JOAO CAVALHEIRO,CENTRO,-24.12102,-48.907
1461,4175,2064006,35,352690,CSF BELINHA OMETTO 2 LIMEIRA,AVENIDA CANADA,BELINHA OMETO,-22.54952,-47.44757
1462,4176,2064081,35,350550,UBS DR MILTON BARONI DE BARRETOS,AVENIDA SACADURA CABRAL,AEROPORTO,-20.56851,-48.56671
1463,4177,2064146,35,351620,UBS ESF JD LUIZA,AV NELSON JAPAULO,JD LUIZA,-20.48558,-47.41389
1464,4178,2064162,35,353870,UNIDADE BASICA DE SAUDE CENTRAL DE PIRACICABA,AVENIDA FRANCA,CIDADE JARDIM,-22.725,-47.649
1465,4179,2064170,35,353870,UNIDADE BASICA DE SAUDE VILA FATIMA PIRACICABA,RUA JOAO ALVARES DE ALMEIDA,VILA FATIMA,,
1466,4180,2064227,35,350220,PAS MARIA LOPES DOS SANTOS ANGATUBA,BAIRRO RIBEIRAO GRANDE,RIBEIRAO GRANDE,,
1467,4181,2064235,35,352100,UBS ELOIS ALVES CORREA,RUA SAO ROQUE,BACAETABA,-23.35,-47.689
1468,4182,2064243,35,353790,PAM II NELSON DIAS DE GOES PILAR DO SUL,RUA PROJETADA,PAINEIRA,-23.78409,-47.54128
1469,4183,2064278,35,352840,V POSTO MUNICIPAL DE SAUDE JARDIM FLORA MAIRINQUE,RUA KOMOZO TOMO,JARDIM FLORA,-23.53652,-47.20091
1470,4184,2064286,35,354060,PSF DR ANTONIO PIRES DE ALMEIDA PORTO FELIZ,RUA JOAO MARINONIO DE CAMARGO,JAD EXCELSIOR,-23.19445,-47.52656
1471,4185,2064294,35,352230,USF CONCEICAO THIBES DO CANTO TUPY,RUA SALVADOR DE ANDRADE CANTO,TUPY,-23.5476,-48.23801
1472,4186,2064308,35,351020,UNIDADE PSF VILA SAO PAULO CAPAO BONITO,AVENIDA MASSAICHI KAKIHARA,VIL SAO PAULO,-24.006,-48.349
1473,4187,2064316,35,355220,CENTRO DE SAUDE MARCIA MENDES SOROCABA,JOSE AUGUSTO RABELLO JUNIOR,JADIM VERA CRUZ,-23.51341,-47.49475
1474,4188,2064324,35,351970,POSTO DE SAUDE LAGEADINHO,RUA PAULO COELHO RAMALHO,LAGEADINHO,-23.656,-47.223
1475,4189,2064383,35,351880,UBS INOCOOP,RUA ELIAS DABARIAN,RESIDENCIAL PARQUE C,-23.46301,-46.53294
1476,4190,2064391,35,351880,UBS PARQUE JANDAIA,RUA PORTO ALEGRE,PQ JANDAIA,-23.45374,-46.40349
1477,4191,2064405,35,351880,UBS VILA CARMELA,AVENIDA SERRA DA MANTIQUEIRA,VILA CARMELA,-23.46295,-46.53302
1478,4192,2064413,35,354340,UBS ALEXANDER FLEMING SIMIONI,RUA ANTONIO AUGUSTO CARVALHO,ADELINO SIMIONI,-21.178,-47.81
1479,4193,2064421,35,354340,UBS MAMORU KOBAYASHI BONFIM PAULISTA,RUA AZARIAS VIEIRA DE ALMEIDA,JARDIM ZANETTI,-21.26264,-47.81574
1480,4194,2064448,35,354340,UBS DR WALDEMAR BARNSLEY PESSOA PARQUE RIBEIRAO,RUA GUY SAAD SALOMAO,PRQ RIBEIRAO PRETO,-21.178,-47.81
1481,4195,2064464,35,351870,USAFA VILA AUREA GUARUJA,RUA FRANCISCO DE CASTRO,VILA AUREA,-23.94233,-46.28248
1482,4196,2064472,35,351870,UBS MORRINHOS GUARUJA,PRACA DO COMERCIO,MORRINHOS,-23.97261,-46.28091
1483,4197,2064480,35,354850,UNIDADE DA SAUDE DA FAMILIA DO JABAQUARA,RUA VASCO DA GAMA,JABAQUARA,-23.94004,-46.33564
1484,4198,2064510,35,355410,PAMO IMACULADA,RUA BENEDITO SERAMIS DO COUTO,FONTE IMACULADA,-23.026,-45.555
1485,4199,2064537,35,355410,PAMO ESTIVA,PRACA ANTONIO LUCCI,VILA SANTA ISABEL,-23.026,-45.555
1486,4200,2064545,35,355410,NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA CHACARA SILVESTRE,RUA ISIDORO NOGUEIRA TINOCO,CHACARA SILVESTRE,-23.01897,-45.52026
1487,4201,2064618,35,350750,UBS DR JAIR RODRIGUES ALVES JARDIM CRISTINA BTU,RUA JOSE MIGUEL SALOMAO,COHAB II,-22.86949,-48.42945
1488,4202,2064642,35,352950,UBS DE MENDONCA,RUA LAZARO SOARES DIAS,CENTRO,-21.18253,-49.58138
1489,4203,2064804,35,350320,USF PARQUE DAS LARANJEIRAS DR WILSON ANTUNES PEREIRA,AV ROMULO LUPO,JARDIM UNIVERSAL,-21.79262,-48.20448
1490,4204,2064855,35,355030,UBS AGUA FUNDA,RUA ROSA DE MORAES,AGUA FUNDA,-23.62992,-46.62577
1491,4205,2064863,35,355650,1 CASA DO ADOLESCENTE DO BRASIL,RUA PEDRO POLONI,CENTRO,,
1492,4206,2064898,35,355670,CENTRO DE SAUDE PLANALTO,RUA BRASILIA,PLANALTO,-23.03476,-46.97361
1493,4207,2064944,35,352050,UBS II CECAP,PRC VITAL BARNABE,CECAP,-23.09,-47.218
1494,4208,2065029,35,354140,ESF MONTALVAO JOSE PAULO DA COSTA,RUA 15 DE NOVEMBRO,MONTALVAO,-22.0534,-51.34644
1495,4209,2065037,35,354140,UBS II JARDIM GUANABARA DR ANGELO ROBERTO BARBOSA,RUA ALBERTO MAROCHIO,JD GUANABARA,-22.10347,-51.38808
1496,4210,2065045,35,354140,UBS II PARQUE CEDRAL DR ITALO HONORIO CERAVOLO,RUA LUIZ ANDRE,JD MONTE ALTO,-22.12099,-51.42713
1497,4211,2065053,35,354710,CENTRO DE SAUDE III SARAH ANTONIO DE SOUZA,RUA DUQUE DE CAXIAS,CENTRO,-21.34785,-51.75992
1498,4212,2065118,35,353020,UBS II DR EXPEDITO SHIZUO KUROCE,RUA DR NOBORU KASAE,CENTRO,-22.292,-51.906
1499,4213,2065193,35,351050,UBS TINGA CARAGUATATUBA,RUA ANTONIO DOS SANTOS,TINGA,-23.62778,-45.43622
1500,4214,2065290,35,350030,UBS DR JOSE EDGARD SIMON ALONSO AGUAI CIDADE NOVA,R APARECIDO ANTONIO OLIVEIRA,CIDADE NOVA,-22.059,-46.979
1501,4215,2065304,35,350320,CMSC JARDIM IGUATEMI DR KIMIKO YUTA,RUA LOURENCO ROLFSEN,JAD IGUATEMI,-21.83065,-48.1425
1502,4216,2065312,35,355000,NUCLEO DE ESF DO BAIRRO SAO SEBASTIAO,ESTRADA VICENTE RODRIGUES SALES,SAO SEBASTIAO,-23.222,-45.31
1503,4217,2065320,35,350330,ESF DR EDMUNDO ULSON ARARAS,RUA ANGELO FRANCATO,PARQUE TIRADENTES,-22.3472,-47.32876
1504,4218,2065339,35,355495,CENTRO DE SAUDE PE CESAR CORNEO,RUA JOAQUIM SILVEIRA LIMA,CENTRO,-22.81451,-46.69322
1505,4219,2065428,35,352300,UBS II DE ITAPURA,AV MARECHAL ARTHUR DA COSTA E SILVA,CENTRO,-20.646,-51.509
1506,4220,2065436,35,352240,UNIDADE PSF VILA TAQUARI ITAPEVA,RUA EURICO MONTEIRO DE ALMEIDA,VILA TAQUARI,-23.98825,-48.89933
1507,4221,2065460,35,352650,UBSF ARLINDO VIDAL LEME LAVINIA,HINTZ BRANDAO,CENTRO,-21.1652,-51.04158
1508,4222,2065479,35,353010,UBS DR RUBENS FIGUEIREDO CONRADO MIRANDOPOLIS,RUA TORNADO,JD AEROPORTO,-21.14576,-51.09965
1509,4223,2065509,35,351850,CENTRO DE SAUDE III DR OSMAR MACIEL GUAREI,RUA SIQUEIRA CAMPOS,CENTRO,,
1510,4224,2065517,35,353010,UBS MARIO COVAS MIRANDOPOLIS,RUA JOAO FRANCISCO,1 ALIANCA,-21.00207,-51.08746
1511,4225,2065576,35,351160,UBS IV LAZARO MENDES DE CASTANHO CESARIO LANGE,RUA FRANCISCO RIBEIRO DA SILVA,CENTRO,-23.227,-47.953
1512,4226,2065614,35,355000,NUCLEO DE ESF CATUCABA,RUA CEL JORDAO MONTEIRO,CATUCABA,-23.222,-45.31
1513,4227,2065622,35,351360,ESF CAMPOS NOVOS DE CUNHA,RUA PADRE FRANCISCO,CAMPOS NOVOS,-22.92086,-44.82011
1514,4228,2065657,35,352230,USF MIGUEL AYUB MONTE SANTO,RUA JOSE MARTINHO ASEN,JARDIM MONTE SANTO,-23.59004,-47.98028
1515,4229,2065703,35,354600,POSTO DE SAUDE 02 DE SANTA BRANCA,RUA ARTHUR ROSA PORTO FILHO,JARDIM SAO JOSE,-23.40875,-45.88846
1516,4230,2065819,35,353650,UBS JARDIM MONTE ALEGRE DE PAULINIA,AVN ANTONIO BATISTA PIVA,JAD MONTE ALEGRE III,-22.77484,-47.17051
1517,4231,2066254,35,350610,E S F DR TASSO PARAISO CAVALCANTI DE ALBUQUERQUE,AVENIDA JOSE AUGUSTO DE CARVALHO,RESIDENCIAL ANTONIA,-20.949,-48.479
1518,4232,2066262,35,353470,UBS DR HELIO MIGLIARI,RUA LUIZ NOGUEIRA,COHAB,-22.9968,-49.88399
1519,4233,2066289,35,350160,PM 12 SAO LUIZ,RUA ROMILDO BOSQUEIRO,JARDIM BOER,-22.74298,-47.2832
1520,4234,2066467,35,350330,ESF DR ORLANDO ZANIBONI ARARAS,RUA FRANCISCO CRESSONI,PARQUE TIRADENTES,-22.34806,-47.33055
1521,4235,2066556,35,350400,UBS VILA RIBEIRO,RUA VIRIATO CORREIA,SAN FERNANDO VALLEY,-22.662,-50.412
1522,4236,2066599,35,350190,USF JARDIM SAO DIMAS,RUA JOSE BUENO DE GODOI,JARDIM MODELO,-22.701,-46.764
1523,4237,2066602,35,350190,USF ARCADAS,RUA PEDRO ALVES DA SILVA,ARCADAS,-22.701,-46.764
1524,4238,2066696,35,352220,USF VALO VELHO,AVENIDA SOLDADO PM GILBERTO AUGUSTINHO,JD HITOSHI,-23.69463,-46.80161
1525,4239,2066769,35,350330,POSTO DE ATENDIMENTO MEDICO FRANCISCO CASCELLI ARARAS,RUA MELANIA BARALDI MAROSTICA,PARQUE DAS ARVORES,-22.33081,-47.3824
1526,4240,2066793,35,350400,UBS JARDIM PARANA,RUA PONTA GROSSA,JARDIM PARANA,-22.6428,-50.42929
1527,4241,2066807,35,350160,PM 15 SAO DOMINGOS,RUA SALVADOR GIORDANO,SAO DOMINGOS,-22.73336,-47.34054
1528,4242,2066815,35,355410,NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA PAIOL,ESTRADA MUNICIPAL ALFREDO DOS SANTOS,PAIOL,-23.026,-45.555
1529,4243,2066866,35,350280,UBS IRMA DULCE TAVEIRA,RUA SAO PAULO,ENGENHEIRO TAVEIRA,-21.15013,-50.43211
1530,4244,2066890,35,355220,UNIDADE DE SAUDE DA FAMILIA VILA SABIA SOROCABA,RUA DIONIZIO BUENO SAMPAIO,VILA SABIA,-23.52425,-47.43585
1531,4245,2066939,35,351880,UBS BELVEDERE,ESTRADA MUNICIPAL,JARDIM BELVEDERE,-23.46295,-46.533
1532,4246,2066947,35,353470,UBS VILA BRASIL,RUA JORN HERON DOMINGUES,VILA BRASIL,-22.957,-49.86741
1533,4247,2066955,35,354765,UBS DE SANTA SALETE,RUA AYRTON SENNA,CENTRO,-20.245,-50.688
1534,4248,2066971,35,354330,UNIDADE DE SAUDE DA FAMILIA JARDIM LUZO,RUA JOAO PESSOA,JARDIM LUZO,-23.71236,-46.39267
1535,4249,2066998,35,350330,ESF DR SEBASTIAO JAIR MOURAO ARARAS,RUA DO ESTUDANTE,JOSE OMETTO I,-22.35532,-47.34083
1536,4250,2067048,35,350330,POSTO DE ATENDIMENTO MEDICO DR ENIO VITALI ARARAS,RUA FRANCA,JARDIM DA COLINA,-22.34527,-47.38077
1537,4251,2067056,35,350330,POSTO DE ATEND MEDICO ANTONIO CARLOS FABRICIO ARARAS,RUA DO CARPINTEIRO,JOSE OMETTO I,-22.35523,-47.33914
1538,4252,2067064,35,355710,PAS VI VILA MARIN VOTUPORANGA,RUA ITACOLOMI,VILA MARIN,,
1539,4253,2067072,35,355410,PAMO SETE VOLTAS,ESTRADA MUNICIPAL DAS SETE VOTAS,SETE VOLTAS,,
1540,4254,2067145,35,354330,UNIDADE DE SAUDE DA FAMILIA JARDIM VALENTINA,RUA FRANCISCO TOMETICH,JARDIM VALENTINA,-23.73209,-46.41777
1541,4255,2067153,35,351020,UBSF SEITE WATANABE NOVA CAPAO BONITO CAPAO BONITO,JURANDIR CORREIA DE MORAIS,VIL NOVA CAPAO BONIT,-24.006,-48.349
1542,4256,2067161,35,355400,UBS DR ALMIRO DOS REIS LAURINDO TATUI SP,CHIQUINHA RODRIGUES,DR LAURINDO,-23.356,-47.857
1543,4257,2067188,35,355400,UBS DRA MARIA EUNICE DEL FIOL VALINHO TATUI SP,RUA RUI BARBOSA,VALINHO,-23.356,-47.857
1544,4258,2067226,35,350400,UBS VILA FIUZA,RUA GONCALVES LEDO,VILA ADILETA,-22.65606,-50.4095
1545,4259,2067250,35,350750,UBS VITORIANA BOTUCATU,RUA TURMA G,DISTRITO DE VITORIAN,,
1546,4260,2067277,35,350400,ESF VITORIA,RUA IRMA MARIA JOSE TREVISAN,VL PROGRESSO,-22.63929,-50.42182
1547,4261,2067293,35,352230,UBS DR GENEFREDO MONTEIRO,PRC 9 DE JULHO,CENTRO,-23.59193,-48.05306
